class,source,family,source_path,sha256,reason,kept_instead,detail
Healthy,suhas,suhas,Images/Healthy Wheat/11541.jpg,19cd97867b5d3a8a8ed706e622b474c442df9ded1bd9ecc3299b166cba1315c5,exact_duplicate,suhas/Images/Healthy Wheat/05531.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11551.jpg,981692e4331caa82dd5d679da5d4abbb88561dcbd5933e1f62d326e3cb15baa9,exact_duplicate,suhas/Images/Healthy Wheat/05541.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11561.jpg,e9e77477f4ad0b328336c2489ee198093dadc7f9d36f8efcd7f51426a607d45e,exact_duplicate,suhas/Images/Healthy Wheat/05551.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11571.jpg,24345dedbea4797849e7684da3c46d6153bf9ad740f26d3bef137cd84afda493,exact_duplicate,suhas/Images/Healthy Wheat/05561.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11581.jpg,174a205d91a777ba28c296ea3578da52cc2833931b3ad224e10f2ad9f6eabdce,exact_duplicate,suhas/Images/Healthy Wheat/05571.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11591.jpg,621e6405cdbe389dda9ccdd43ffcc4dd7ff8f7f48b02bdcf7e3eb4a2355846ce,exact_duplicate,suhas/Images/Healthy Wheat/05581.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11601.jpg,30345033189e818629e564bcb7e9f2704e2d2458af83f8c64b657ada9423453e,exact_duplicate,suhas/Images/Healthy Wheat/05591.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11611.jpg,4c20753349f397e69ca18904c5c1984f84301ce731c31644236d1c2682ff2b51,exact_duplicate,suhas/Images/Healthy Wheat/05601.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11621.jpg,6e77e86934b49dfe2da2c8a515ceeb9a1b0539bfbdae20be082423de686ffd06,exact_duplicate,suhas/Images/Healthy Wheat/05611.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11631.jpg,847e8f449aa8c6e4171c0060f48388670be58fcf50aabb936ec5e018f39f6513,exact_duplicate,suhas/Images/Healthy Wheat/05621.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11641.jpg,4bb023be33cc73ca095480487847eb32b2174dac32d5199e011dc18c696bfe57,exact_duplicate,suhas/Images/Healthy Wheat/05631.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11651.jpg,3f510698205f53ee3f9d5dacab6b008901ab8e4e3575d6f11761785b3cb9a825,exact_duplicate,suhas/Images/Healthy Wheat/05641.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11661.jpg,2d5f4d7a3ee1d89ac851c3db3a988020f311fe00ad222e4a931f1dd3a807d240,exact_duplicate,suhas/Images/Healthy Wheat/05651.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11671.jpg,4557bd5f24e1a3af567e92ebd4d00e2de4ae461e1648d821d82d97b3158174e4,exact_duplicate,suhas/Images/Healthy Wheat/05661.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11681.jpg,3c4533985c8cb301fb1913f5acd3934d6e4d36bff6feb4319a27abc80b903eee,exact_duplicate,suhas/Images/Healthy Wheat/05671.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11691.jpg,6abfcd997dd182cc97ffadb2d98946fbe799a2a6c6232aa5820ff71b20fc3f57,exact_duplicate,suhas/Images/Healthy Wheat/05681.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11701.jpg,c1b24d60c923c71f5e85a9f719c91d1b3cf5d714b17942ec70a5f52f90967609,exact_duplicate,suhas/Images/Healthy Wheat/05691.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11711.jpg,bf3cf3c93009901a73f78ee9624abd6adb5c172557dcc5dfe0ad68cf2555ac91,exact_duplicate,suhas/Images/Healthy Wheat/05701.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11721.jpg,f272d9fc0ba80856284c47ed29433c805ef7f5af601be04d863b42784e0ff552,exact_duplicate,suhas/Images/Healthy Wheat/05711.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11731.jpg,d06dfa82ebfed48df96cff50ec2ab6e9d64c0f6aa9363e71f5a0d734fe0d010f,exact_duplicate,suhas/Images/Healthy Wheat/05721.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11741.jpg,218201533136401bb0953affda251a421d0b5784b5eac5a1f12928eba997f2f7,exact_duplicate,suhas/Images/Healthy Wheat/05731.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11751.jpg,39eb57f5c3c90322bef246ba52d4f1b845835c1efb4adad8140c0f4567bb5918,exact_duplicate,suhas/Images/Healthy Wheat/05741.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11761.jpg,a2a98c14da85c4ebe8000233b9d00d9a0892799d320bdd7a22081fa61793779f,exact_duplicate,suhas/Images/Healthy Wheat/05751.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11771.jpg,f983bd08208a766b680b1e8a05b8963d635a898998b4444e16e151d2ab472999,exact_duplicate,suhas/Images/Healthy Wheat/05761.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11781.jpg,6bf0b7d031f582d05b24c346501a58df5a13c02e1e59739da71bd04d036b8104,exact_duplicate,suhas/Images/Healthy Wheat/05771.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11791.jpg,88c93c389eac8cdce667e4324dfbfb6f7d156fc58a81ff1791a037bfa9678cb5,exact_duplicate,suhas/Images/Healthy Wheat/05781.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11801.jpg,489ebe66f488d40da7bbb2873158046076a5414dffc2d889628b5da826fb90c2,exact_duplicate,suhas/Images/Healthy Wheat/05791.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11811.jpg,417143da80c47e0ca3629f4618b81bf7f4a1098821bd45bf13da705ef334373c,exact_duplicate,suhas/Images/Healthy Wheat/05801.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11841.jpg,1a5ff0e09aa524cd64b55409484be4a227b3f0f25e9c895699c39c4a71ad44d4,exact_duplicate,suhas/Images/Healthy Wheat/05831.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11851.jpg,b86c3502e50eab28214617fc140ed52fbb9730d31ad439ae80b8e6e44e070c04,exact_duplicate,suhas/Images/Healthy Wheat/05841.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11861.jpg,27ee2633660bee25046bf6b14a013ff285e6eacd909634f19ed45084f0b2367a,exact_duplicate,suhas/Images/Healthy Wheat/05851.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11871.jpg,f10c4f72d2fc2b1df30c6bec62acd9f4902b534519a761fff2f6c19e383e4dac,exact_duplicate,suhas/Images/Healthy Wheat/05861.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11891.jpg,7c5c7b44f8016db7e7b5d7db67c73902896271491276680fd1fa52f7f03e8e71,exact_duplicate,suhas/Images/Healthy Wheat/05881.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11901.jpg,4ea6ec387a9039610f1e08035d5c03407dc56a618e577da86e83d19827336c49,exact_duplicate,suhas/Images/Healthy Wheat/05891.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11911.jpg,7d56e9987139d1770b42b92cfb47964a822d21471dc6a766c607444fd0519a83,exact_duplicate,suhas/Images/Healthy Wheat/05901.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11921.jpg,0ac78e0c98b0def0f6db15e1060b5db52fc18f6ee4933da86640c95cb3dadc70,exact_duplicate,suhas/Images/Healthy Wheat/05911.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11951.jpg,5102a21fab64223356221836e32e33abca34474a56806686c7fb154da9ba6907,exact_duplicate,suhas/Images/Healthy Wheat/05941.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11961.jpg,7d56e9987139d1770b42b92cfb47964a822d21471dc6a766c607444fd0519a83,exact_duplicate,suhas/Images/Healthy Wheat/05901.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/11991.jpg,dd6d600c27702376e9613eab7ee392817459528c3b40413b55bdec0fc399bfc4,exact_duplicate,suhas/Images/Healthy Wheat/01431.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12031.jpg,533b6a6c5157da9f05b344093d6522557466cbd2acb7d66051f3adab79cacfa3,exact_duplicate,suhas/Images/Healthy Wheat/06021.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12051.jpg,58f0460bcb799eeca5f3c002402b9d8f5c5c7cfcd26cf724fa2a6b0cafe180dd,exact_duplicate,suhas/Images/Healthy Wheat/06041.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12061.jpg,83e8fe634547664d8b6ac39ca1e9b609a6ad473c62dbfe2af4d528e3d23eceaa,exact_duplicate,suhas/Images/Healthy Wheat/06051.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12071.jpg,2c1616c1651a31b0eb7c75c041d1821edc58bfe2de3e1cb0f3223c736efa7979,exact_duplicate,suhas/Images/Healthy Wheat/06061.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12081.jpg,da7838557299d724e4147d9dc29f212033b597732af2d7d30fc3e362ee45c168,exact_duplicate,suhas/Images/Healthy Wheat/06071.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12091.jpg,bb173ce3a2649c2d270beec4da2215a27abdc777432d763db96e88d00da7f664,exact_duplicate,suhas/Images/Healthy Wheat/06081.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12101.jpg,237a8549c310422fa17345012e3a721862dbc571d0b314678187f377bcab474b,exact_duplicate,suhas/Images/Healthy Wheat/06101.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12111.jpg,83e8fe634547664d8b6ac39ca1e9b609a6ad473c62dbfe2af4d528e3d23eceaa,exact_duplicate,suhas/Images/Healthy Wheat/06051.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12131.jpg,c368f514ef56d6f453351178b1f154f9842eb1af7e583edc71a7621d18d9f1d0,exact_duplicate,suhas/Images/Healthy Wheat/06131.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12141.jpg,06a23c26cf6b9d9e1a9bcc48b5b450d5a7d5832c4eff6529015bb3360e831178,exact_duplicate,suhas/Images/Healthy Wheat/06141.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12181.jpg,06d88396978a1530012edf8c95fe1657ea2d30fd0a1dfc2c373c7b2d83153127,exact_duplicate,suhas/Images/Healthy Wheat/06181.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12201.jpg,ea92094b985c73e15731de777093bbed1e57661a8e2dd088432344793e239cbf,exact_duplicate,suhas/Images/Healthy Wheat/06201.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12211.jpg,9501d54080625c82a97fa65e9bfac2cceb7dfe99a1d3a0db3941b9be3c7294fd,exact_duplicate,suhas/Images/Healthy Wheat/06211.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12231.jpg,0740899d16e34d3eaf04b5b73cda9df875238e0c14f701a48e100e71fc9afbf9,exact_duplicate,suhas/Images/Healthy Wheat/00561.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12251.jpg,9350e3bbfffe2127ed53648c18a043ff23b18c176919ff029363df1747ecdbbc,exact_duplicate,suhas/Images/Healthy Wheat/06271.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12271.jpg,2f62e43bbe1997a23557c30cc0217a60e73567ec913dd45eba2bbcad12e0eb74,exact_duplicate,suhas/Images/Healthy Wheat/06291.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12281.jpg,d563b4ef060de62a569adfe21a82ca7f57c4fdf74917491427a79ad30edaecd2,exact_duplicate,suhas/Images/Healthy Wheat/06301.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12291.jpg,bf9ba4e77582fc54b3674e71ce34d2ccb83936bfd4cec27679552be93cdc329a,exact_duplicate,suhas/Images/Healthy Wheat/06311.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12301.jpg,6db864276f9df7a246e93204843bcf08426f38dacf90e11d0ca637e28dcab1fb,exact_duplicate,suhas/Images/Healthy Wheat/06321.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12311.jpg,cc8cc5d0ed280c7c0771706b6a4e8d5230b4e810c4dd6237ca706464cffc9041,exact_duplicate,suhas/Images/Healthy Wheat/06331.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12321.jpg,32796b6f5869fa3e5f8171b2cd5e80186a51311bc40684c4f0e719a5cdb4a582,exact_duplicate,suhas/Images/Healthy Wheat/06341.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12331.jpg,bb346be440123397f30b96fc57d3ec786500bd7521c6311f58bf7d9d42c003e3,exact_duplicate,suhas/Images/Healthy Wheat/06351.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12371.jpg,aee882401b387c41d55c8b237b93bb01733c8f365d867719256a4d033c7df00d,exact_duplicate,suhas/Images/Healthy Wheat/06391.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12381.jpg,662c822212303e59d2be2f11237d2e72bd6b3edbc4f484811e7e9e829a17319d,exact_duplicate,suhas/Images/Healthy Wheat/00321.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12401.jpg,484abcc4fab58791d7d67515c74ae9f02274512c1011fdf1698d2744197b2bbb,exact_duplicate,suhas/Images/Healthy Wheat/06461.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12411.jpg,b7d692e82c14b65981ae01060ff4f855a3c2065b0ae567ebb0d15b479c60d3fa,exact_duplicate,suhas/Images/Healthy Wheat/06471.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12421.jpg,70050fbf82e4c65b0447c372301afaa4b88cfae8ae075948491870073e7b2df2,exact_duplicate,suhas/Images/Healthy Wheat/06481.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12431.jpg,d129cfa2987bda1dd27a49a4d0334de16f373d28be28cd6821d04594c92ef9fb,exact_duplicate,suhas/Images/Healthy Wheat/06491.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12451.jpg,bb346be440123397f30b96fc57d3ec786500bd7521c6311f58bf7d9d42c003e3,exact_duplicate,suhas/Images/Healthy Wheat/06351.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12471.jpg,a057785c0c9b64d5929322f74212616a2747d67acb3b1a324f3cdba59d865e45,exact_duplicate,suhas/Images/Healthy Wheat/06531.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12481.jpg,2feed6c81a797d85a7c93feb48da94349c1c1f632c05b3cb5007558e2ae04b66,exact_duplicate,suhas/Images/Healthy Wheat/06541.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12491.jpg,83f00a6a9c180292c241e65fc4dcadec82405bc35bab3a7ccc12a71673e3427f,exact_duplicate,suhas/Images/Healthy Wheat/06551.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12501.jpg,93041210f5141b26ec9caa1086f09bf0e92b7d7a6f28f79409797fbac4528c3e,exact_duplicate,suhas/Images/Healthy Wheat/06561.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12511.jpg,772e44ba46d64ec59b5381a0c88900fa419b4858b66d60296856b54312008b65,exact_duplicate,suhas/Images/Healthy Wheat/06571.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12521.jpg,d926ab23feb6c8206a862bc1e1907cb5f5ee2ce9b20edfa126d7f5b692760427,exact_duplicate,suhas/Images/Healthy Wheat/06581.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12531.jpg,3ee13604416e93dd1a9be5f698f156fc3ab8bd49248b4cbc260ed12832940eff,exact_duplicate,suhas/Images/Healthy Wheat/06591.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12541.jpg,61c07faab8eb5e7eccb029b29234cdd9e51c10cd0b55920c74d292acda6db6df,exact_duplicate,suhas/Images/Healthy Wheat/06601.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12551.jpg,98755124c6d5cff392d3b4e40046315c56583e6edbfaae1fdaf5093b35c6f7f1,exact_duplicate,suhas/Images/Healthy Wheat/06611.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12561.jpg,8173f3b3c60b2622b1a1b4f2ba033eec288f3121b019d5cafe88ae69f27a00b6,exact_duplicate,suhas/Images/Healthy Wheat/06621.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12571.jpg,117f3fdbeffdb7547633fa2a22c126e9ed4b30a0b2817aa0925ba23679457b20,exact_duplicate,suhas/Images/Healthy Wheat/06631.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12581.jpg,0a72c7dd6140fbc6b475348b9c03b0f98d44c29b342a860bd5a2fb5ca2d0f20b,exact_duplicate,suhas/Images/Healthy Wheat/06641.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12591.jpg,d62f1955f1c6f1bd36b95c31af98f13e2270e4d647880b57b66173d21ca8e168,exact_duplicate,suhas/Images/Healthy Wheat/06651.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12601.png,713c31882332506b9a12527bc3e93d0d0e5f0d3ec6431766d42eba92317a7556,exact_duplicate,suhas/Images/Healthy Wheat/06661.png,
Healthy,suhas,suhas,Images/Healthy Wheat/12611.jpg,1cff3ba441399d2065387ddc29ad8e46bcf7a90faf306ae3b98379ec20d3f430,exact_duplicate,suhas/Images/Healthy Wheat/06671.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12621.jpg,dbd8dfcbf3f83da520601ff976ce98207efc1737097ab8b68d2c8a1dc489a87d,exact_duplicate,suhas/Images/Healthy Wheat/06681.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12631.jpg,9a0443948fd881394e70dd3431bfb454d48aaf92f2117d2a5bc9ab43c92370bf,exact_duplicate,suhas/Images/Healthy Wheat/06691.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12641.jpg,97b6b14e1e8f4565ed1b21f27784aa45abf4f25bd9af8cea3edf75ede0cd94e4,exact_duplicate,suhas/Images/Healthy Wheat/06701.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12651.jpg,27f7e5b46f46dc1d187d6a5e57935422a8c1cc5e7c1b69b8ecc35f1d61928b68,exact_duplicate,suhas/Images/Healthy Wheat/06711.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12661.jpg,298ab3b9d2bc0a4268de5798d106012fe713ca5a2c5d27b7e95847b5163854c5,exact_duplicate,suhas/Images/Healthy Wheat/06721.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12671.jpg,337ca39b6541c56fe4d94d4f1674fceb38b49762cc1f1097cfa9cebaa746f047,exact_duplicate,suhas/Images/Healthy Wheat/06731.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12681.jpg,0d8a2393acc315653c664bf4563131b38c7029bb005f53ee54af10e36c3436dd,exact_duplicate,suhas/Images/Healthy Wheat/06741.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12691.jpg,6764e2ced4660c2f986dc2dbd329760603203ea2c08262ed5cbdf301b8c53cfd,exact_duplicate,suhas/Images/Healthy Wheat/06751.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12701.jpg,3b4a60e05860a21a25590491a092a4c154d5f1cb4b9d6d6c86dc53de03e02d8b,exact_duplicate,suhas/Images/Healthy Wheat/06761.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12711.jpg,f10f3c48c402c215745a40f3d107b60035b38a8f4fdd589fa9f66ff6786ad2da,exact_duplicate,suhas/Images/Healthy Wheat/06771.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12721.jpg,70db0c2ff610bba2eb2e5820771d3f996f37bc345bf14001bff4a20a1c2cca5b,exact_duplicate,suhas/Images/Healthy Wheat/06781.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12731.jpg,d08acb0edff74d68e0b4689c3a62be039958ae99862e12813d9ff451ee999b53,exact_duplicate,suhas/Images/Healthy Wheat/06791.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12741.jpg,da7838557299d724e4147d9dc29f212033b597732af2d7d30fc3e362ee45c168,exact_duplicate,suhas/Images/Healthy Wheat/06071.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12751.jpg,02f8d185b315a871ba0fc33d34e782c83fc48deeaef72b9abbeefd79e82bed03,exact_duplicate,suhas/Images/Healthy Wheat/06811.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12761.jpg,bb173ce3a2649c2d270beec4da2215a27abdc777432d763db96e88d00da7f664,exact_duplicate,suhas/Images/Healthy Wheat/06081.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12771.jpg,6197f64689e91360912e905c39397e8e9fa9cf59d3d8756ac577fe3ffdba7cb1,exact_duplicate,suhas/Images/Healthy Wheat/06831.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12791.jpg,68a750687506a3f39778a9c50fdd42677441135f2e199a59255a1ac1409e74e7,exact_duplicate,suhas/Images/Healthy Wheat/01191.jpg,
Healthy,suhas,suhas,Images/Healthy Wheat/12801.jpg,5e09bec0a33f3fb587aab53e1cf70b020dcb0783301dc379b5bb054dd8152f4f,exact_duplicate,suhas/Images/Healthy Wheat/06861.jpg,
Brown Rust,suhas,suhas,Images/Leaf Rust/00341.jpg,78822b01bb2af310c055f8ef38a947657691f6974e94a1b3baf24f527c71963c,external_test_overlap,,near match (distance 0) of external ext_06.webp
Brown Rust,suhas,suhas,Images/Leaf Rust/01211.jpg,a5eed9eeddc0f283d0150793f47eedbdb362decd3f67b83d3cce071e7a0f7d1a,external_test_overlap,,near match (distance 2) of external ext_03.jpg
Brown Rust,suhas,suhas,Images/Leaf Rust/02701.jpeg,b3ca380d491dd4f95c5130675af06bc794c461636aff9927fe4e4a1f6442a8cb,external_test_overlap,,exact match of external ext_03.jpg
Brown Rust,suhas,suhas,Images/Leaf Rust/02711.jpeg,25454ebc6f9213ff88b015eed8756c66dfdd3444047eecfbb95601a96fb6a8a1,external_test_overlap,,near match (distance 0) of external ext_06.webp
Brown Rust,suhas,suhas,Images/Leaf Rust/02881.jpeg,f5d640d3e40b96dcdc754d0467c75bb1078b75972b21bcf5ab64ddb618325b0e,external_test_overlap,,near match (distance 2) of external ext_01.jpg
Brown Rust,suhas,suhas,Images/Leaf Rust/03581.jpg,836d882c337ceeb98220b6947ed130cd8711c9fba910fc889f89048c1fa5cfaf,external_test_overlap,,near match (distance 0) of external ext_04.jpg
Brown Rust,suhas,suhas,Images/Leaf Rust/03731.jpg,2d351e6fb78fdd96efd5ee7755cb06d007c2d9a409a13d777e0eb27c758e9709,external_test_overlap,,near match (distance 0) of external ext_07.jpg
Brown Rust,suhas,suhas,Images/Leaf Rust/07771.jpg,af6d16031e2d6f0198845cb0272231c0df9d579e9cec1e4c837cdb5a1d56d72e,external_test_overlap,,near match (distance 0) of external ext_01.jpg
Brown Rust,suhas,suhas,Images/Leaf Rust/07821.jpg,de6f1c1570be5e4a02ae5dd6ab5d509a26b18a779338d33e081c9b3bcbad3e04,external_test_overlap,,near match (distance 2) of external ext_04.jpg
Brown Rust,mubashar,suhas,test/leaf_rust/0FX4J2.jpg,5625778cc54437db08dcf167a0c54037d5d7beb04808b334f813455491b2b3a7,near_duplicate_of_suhas,suhas/Images/Leaf Rust/00031.png,
Brown Rust,mubashar,suhas,test/leaf_rust/1ETABC.jpg,6759a1f62842d728ec90407f05dfeac4e0b7ef7cfdeb3783f9c25d9985df8bd5,near_duplicate_of_suhas,suhas/Images/Leaf Rust/00181.JPG,
Brown Rust,mubashar,suhas,test/leaf_rust/1G2K6F.jpg,d7153711e6050f5e54be09913c1b5c1508f8fa0422119a35b9636b29e946a7f6,near_duplicate_of_suhas,suhas/Images/Leaf Rust/00191.jpg,
Brown Rust,mubashar,suhas,test/leaf_rust/1JF4M4.jpg,f08d2f9e82f0218fd8c53f80af019d8d3ec00df30cd9e91e450b2a4c6d93a906,near_duplicate_of_suhas,suhas/Images/Leaf Rust/00221.jpg,
Brown Rust,mubashar,suhas,test/leaf_rust/2D0SXV.jpg,23e725c7acf421d20a7156a3864c35c8132a6e9d0585bfa2ee771dd2a602154f,near_duplicate_of_suhas,suhas/Images/Leaf Rust/00251.JPG,
Brown Rust,mubashar,suhas,test/leaf_rust/3J5833.jpg,628c59097007c548ad34191b3563df8c199c735f9008853f2576ef9f595ed72f,near_duplicate_of_suhas,suhas/Images/Leaf Rust/04151.jpg,
Brown Rust,mubashar,suhas,test/leaf_rust/4AGHVR.jpg,843434a8348e320c12d50164de7acd10672ea5e8445c73d61beffcc1cc77f35a,near_duplicate_of_suhas,suhas/Images/Leaf Rust/00481.jpg,
Brown Rust,mubashar,suhas,test/leaf_rust/507S26.jpg,a16ce1e328f547420f1779318ed3063c0c3bb95c985852f3d882b2ef92135834,near_duplicate_of_suhas,suhas/Images/Leaf Rust/00461.JPG,
Brown Rust,mubashar,suhas,test/leaf_rust/5HIOBT.jpg,efaad9cd73d90f705a785745aac98edaf26fbdbc7e38fb5bd28972d122ed5b15,near_duplicate_of_suhas,suhas/Images/Leaf Rust/00611.jpg,
Brown Rust,mubashar,suhas,test/leaf_rust/5QLT82.jpg,30ea808dc43af5a826a59672fe3c306c7113dd246e444c1c7d0cd3da0c0e8aed,near_duplicate_of_suhas,suhas/Images/Leaf Rust/00561.jpg,
Brown Rust,mubashar,suhas,test/leaf_rust/6BZC85.jpg,7a6609ea26488813e429cdd11c883333dcc626398cf0b974c819f216812b269a,near_duplicate_of_suhas,suhas/Images/Leaf Rust/00731.JPG,
Brown Rust,mubashar,suhas,test/leaf_rust/6Q646B.jpg,0dd426e3e174312317b0bf67a267092c5abce82dbd761c66d0e3b4fcf653a054,near_duplicate_of_suhas,suhas/Images/Leaf Rust/00801.jpg,
Brown Rust,mubashar,suhas,test/leaf_rust/7KMEN7.jpg,fbcedd8e202390e78b5c51c4f760c4fe8f970c9fa9fd91c0f62f9aa53ab43e7e,near_duplicate_of_suhas,suhas/Images/Leaf Rust/00841.jpg,
Brown Rust,mubashar,suhas,test/leaf_rust/AFUJHR.jpg,b8612b46b08c68178b1e7f4034d3be162e9f745e50984274e4781e8029ac77a9,near_duplicate_of_suhas,suhas/Images/Leaf Rust/01201.JPG,
Brown Rust,mubashar,suhas,test/leaf_rust/ANFXXI.jpg,3997893065ea1f22e02dbaf06c49407238b7df9de2fe5670fcccd1609547995c,near_duplicate_of_suhas,suhas/Images/Leaf Rust/04181.jpg,
Brown Rust,mubashar,suhas,test/leaf_rust/BH9GXF.jpg,4a185bd326ec64eb1fd2489e38c07ebf9df178fd9c46937fb9c56eb557ab1d53,near_duplicate_of_suhas,suhas/Images/Leaf Rust/01251.JPG,
Brown Rust,mubashar,suhas,test/leaf_rust/BUECLC.jpg,78e15a77bb493ce6d9c7af9c1f9d63f338935eb2acb11024521d40abb431e60a,near_duplicate_of_suhas,suhas/Images/Leaf Rust/01311.jpg,
Brown Rust,mubashar,suhas,test/leaf_rust/BX298Q.jpg,1fb03337478d52977f6a0c9d6eaf0eacf03fbe97ec4ca3fe3d8432f29c672b35,near_duplicate_of_suhas,suhas/Images/Leaf Rust/03121.jpg,
Brown Rust,mubashar,suhas,test/leaf_rust/C65MAC.jpg,33dfdefa732a9950ce73cf1a04ba7432879c2b70dd890a65b6d9c1186b7bc4b6,near_duplicate_of_suhas,suhas/Images/Leaf Rust/01351.jpg,
